5.888859440702700621e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.891095718043058982e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.215101019100703450e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.638013962101283250e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.638951636756675656e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.363822292809020009e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.368977494148261087e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.268256418889093879e+02 7.427887620202294761e-02 9.581796374231706750e+02
2.290446187024923574e+02 4.400637034620509243e-08 1.268651608736832692e-01
2.290448691198109259e+02 1.852543542624477186e-07 2.737290698696599744e-02
2.290550011706805549e+02 7.142383248164474746e-09 1.348262820569681893e-03
2.357370522034880196e+02 2.835584960393249671e-03 1.271889606419608026e+04
2.357469597895835136e+02 2.656949129345902508e-03 2.514548604984579652e+04
2.386402088759358548e+02 5.495727920978435389e-09 7.714910630575094741e-02
2.386424903094636250e+02 1.580709305455505988e-08 1.565294453077460679e-02
2.386475996741270365e+02 8.479466583449081297e-07 3.904481068095065899e-01
2.391089533568678860e+02 4.149315794318661488e-02 1.253868113558976574e+03
2.391090235014203245e+02 4.146279450642736258e-02 2.416669489994638298e+03
2.423506250776273987e+02 5.522078437182884741e-02 2.247651007256763478e+04
2.423638442610764230e+02 5.511485580920839206e-02 1.497737126520675520e+04
2.438715298480626359e+02 7.708664130735849284e-04 4.851026122618075753e+00
2.438862927995448047e+02 7.733105771214215420e-04 1.643755827110760492e+02
2.493224183858493745e+02 6.394101336825060156e-03 6.084983156323508410e+03
2.676342525408670667e+02 6.498733921379676716e-11 8.726697335416202031e-04
2.696930254236772271e+02 2.136675665218529946e-02 1.551179359066453003e+02
2.703096154901235764e+02 1.373731257380189587e-08 5.888936692076490037e-02
2.703099324518029221e+02 1.655227199928720748e-08 2.301986464597062243e-01
2.703122862907945319e+02 1.594857005409675682e-09 7.594292930779711001e-03
2.706394466328676458e+02 8.081390473952114895e-04 4.809203764399810098e+03
2.706431971632729869e+02 7.968632752296976249e-04 2.397969891804433246e+03
2.717241726588753750e+02 1.397284113808264333e-09 1.812578045897375242e-02
2.717244382150967681e+02 4.221263859569620915e-10 7.382886341925419364e-04
2.717251951060471811e+02 9.850073969436018527e-10 1.686160897889718005e-03
2.717259096760379862e+02 9.874904910836020324e-11 2.578058033251296724e-04
2.728553831035827102e+02 2.537085257728737345e-03 8.984047507240027244e+02
2.728564937157807435e+02 2.536716013243590310e-03 6.010649269641561432e+02
2.742594640528900527e+02 1.146982042547481893e-02 1.774796209128835699e+03
2.743882603507437352e+02 3.742115403357604606e-08 7.799538404117707657e-02
2.743903634813598273e+02 1.777655477911721464e-08 2.382544239267759267e-01
2.744027515065102989e+02 2.694525666953734663e-09 2.646805800299045081e-02
2.757216496952550528e+02 2.427283897721443809e-04 1.369304899585358271e+03
2.757252907347172481e+02 2.429524871490863433e-04 2.759651174076357620e+03
2.759398733974509241e+02 7.249229962909062637e-08 9.784885337106187242e-01
2.759430872762073363e+02 1.022334733852748765e-07 3.829849919689293225e-01
2.759522721645259935e+02 4.204536073174120755e-08 2.699198853319674241e-01
2.759611534691968018e+02 3.598641869689954017e-11 9.705531953743481858e-04
2.761882014319254495e+02 1.257458605769918528e-04 1.834657264509461871e+00
2.761894403015705279e+02 1.256181862429351390e-04 3.058651454636028610e+00
2.767325837454679345e+02 1.415505139977926374e-07 1.839125486513141450e+00
2.770211386568326475e+02 1.291667178660810344e-08 1.728811095788163610e-01
2.770293328477548584e+02 3.077786416116077901e-08 1.952200663064604103e-01
2.770327467182139571e+02 1.586214919659936674e-06 6.686887722268303191e-01
2.770451477414619035e+02 1.859736938726193439e-07 3.596698916953863012e+00
2.770580086114240999e+02 5.061974406664773902e-08 9.887901231009142977e-01
2.770906185044136123e+02 8.394396350285149846e-11 1.685014416412970598e-03
2.770936574871971629e+02 4.955316262384409523e-07 1.679756834698970192e+00
2.772203252701316956e+02 1.627029950289851645e-02 1.875097393241326472e+03
2.772369347452265060e+02 1.619969825400243216e-02 3.628851512108300085e+03
2.774318149276347185e+02 6.138581807181995773e-06 2.664221318883068435e+01
2.774332113789599248e+02 5.810189679432135262e-06 2.644225120907306437e+00
2.777712081119213963e+02 4.628132035027613701e-03 8.268014095187629209e+03
2.777876604054165455e+02 4.577423541539201238e-03 1.224990965314110508e+04
2.781704282646709885e+02 1.327452894583675694e-07 5.821263997727915002e-02
2.781837004269121962e+02 2.310358463352433343e-07 3.039227150218715590e+00
2.781936284829048418e+02 2.046519239529196993e-07 3.118034023240396468e+00
2.782025650999551658e+02 3.723359828484726590e-08 2.194960843302038445e-01
2.782569406515901846e+02 7.391176758577899450e-03 3.844853812920005112e+03
2.782573341304120049e+02 7.203414924877981490e-03 2.529166029511966826e+03
2.784244310699950233e+02 4.696117664948447546e-05 9.583143893026343108e+01
2.784413276050563013e+02 4.557410432042840217e-05 8.428465972382873872e+01
2.787676858918548533e+02 5.790808450628513031e-08 7.002160018764225224e-01
2.787685205306341913e+02 5.648024162616312763e-07 3.028639939035871809e+00
2.787801965920967859e+02 1.252326493391920797e-06 1.366555085295141403e+01
2.789468958230965541e+02 1.711354557554316301e-03 1.711355049048249566e+04
2.789524037355155883e+02 1.764152642076102740e-03 8.661148397464798109e+03
2.791102188135834012e+02 3.695194890053959524e-03 4.308370694768021167e+03
2.798772771020478558e+02 8.137351413842262675e-04 6.058274951644319117e+03
2.798829400121873050e+02 8.131698978322254292e-04 2.977926885264237171e+03
2.809088904086912066e+02 1.120661614618215403e-02 4.063283705389426905e+04
2.809105839395302269e+02 1.130023365085926906e-02 2.703804692797120879e+04
2.811080953112905831e+02 6.340851026295789327e-04 6.359905480500483051e-03
2.811160752316750973e+02 6.389800532465580258e-04 2.746123685558284819e+02
2.817483009905473637e+02 3.668689788843440792e-09 2.901506322855668119e-02
2.818402151528761124e+02 3.469760914060342292e-03 4.866119404839612980e+04
2.818452111065587928e+02 3.458740548718153892e-03 3.640762073567947664e+04
2.818957238375717793e+02 7.641218242162958058e-03 1.051324410306918253e+04
2.819912335580190756e+02 6.114903808275706657e-04 4.293827797340382668e-02
2.819943718745137744e+02 6.178660638839540177e-04 5.483704909261447256e+02
2.827033039431865973e+02 3.996334858455373931e-09 1.931250885728688985e-02
2.827034215552115484e+02 3.797326768240120763e-09 8.675291928786986909e-06
2.827043213510709734e+02 9.622884539037869963e-09 3.428511095157977390e-02
2.828559238159546680e+02 2.337519397187428488e-03 1.989068730840656144e+03
2.830914040257292754e+02 1.294437844627158640e-03 6.634873375639529513e+03
2.830929868816036787e+02 1.284490968637735670e-03 3.371852449323594101e+03
2.831850768363574389e+02 1.142964771833144425e-09 1.647281637255706109e-03
2.831851028694318302e+02 9.381388363410044362e-10 2.586539988647111772e-04
2.831852121935485229e+02 8.796895981845675973e-11 5.568969300458973676e-04
2.831853697991236913e+02 5.013214026692156132e-11 1.935641271485847843e-04
2.833308559689987192e+02 5.029860967411598676e-04 6.572457770702784501e+02
2.833346571846042252e+02 5.026502657677220593e-04 1.189481777072503064e+03
2.835000730316312456e+02 1.313493566147046888e-08 2.253899513415377476e-01
2.835003235362925125e+02 4.965021821890468480e-09 7.457913606804440765e-02
2.835009575873080507e+02 2.066959638996248662e-12 6.382302213712254073e-05
2.835010265213448406e+02 3.849894481837084275e-08 2.348824227624156033e-02
2.836182632335752487e+02 8.614758835803059279e-04 2.251793897109875218e+02
2.836188487532584759e+02 8.622082119520016810e-04 1.502587671390904802e+02
2.836996200920167439e+02 1.312123452485822357e-04 1.357736213749543822e+03
2.837005644783266689e+02 1.337588389238874599e-04 1.042586687869691559e+03
2.875664381367069495e+02 5.994701566036854180e-09 6.039634272453701935e-02
2.876031377891105763e+02 2.415548954849915021e-08 9.717140186421423242e-02
2.876049919469522251e+02 1.951063602636358905e-07 1.016460050198836118e+00
2.876181055291647226e+02 8.934961715502669196e-10 1.238074274833908008e-02
2.878693062139517451e+02 2.346064359288097293e-04 3.145981613316781136e+02
2.878732456867679161e+02 2.182535544696948882e-04 6.482116762885468688e+02
2.879630636130008270e+02 9.525080616104464326e-03 2.376162827139152682e+02
2.880650367988258154e+02 9.187017381362697294e-04 8.208548823930523213e+02
2.881482570195066160e+02 1.243547473616895399e-07 7.138523014875116646e-01
2.881490315445981309e+02 2.113456855152459472e-07 2.741337211706663113e-01
2.881544328934782015e+02 3.111440792293857787e-08 1.195636817259917994e-01
2.881583002128096496e+02 3.794155159438324930e-09 3.068395120629963287e-03
2.881584887949488234e+02 1.610817662757302083e-09 3.072839362615135267e-02
2.881585528964412219e+02 2.411257971155597640e-10 2.997247497978730493e-03
2.881646648828884736e+02 6.600182877179112547e-11 1.690984031388513727e-03
2.882950506529206223e+02 4.099345466858551458e-09 6.910167552118406942e-02
2.882956906413326692e+02 1.165261261493872051e-09 2.201985077087483672e-02
2.882957889368266819e+02 3.558068349260459783e-09 1.089084608324119852e-01
2.882988651956368926e+02 4.750287725465762711e-12 8.001244847569121408e-05
2.883040758884814636e+02 2.401806068503641677e-07 9.455302539566028397e-01
2.883062104753124117e+02 2.487435937368863178e-07 4.053965425628950903e-01
2.884337290424715547e+02 2.389549371217635349e-08 5.006304688242518841e-01
2.884349574934981320e+02 4.392207330184356691e-08 1.672610220961989191e-01
2.884409506712246412e+02 7.016577475922376488e-09 7.447587166973329564e-02
2.884443346562430293e+02 1.991330272825162915e-11 6.024934731679473755e-04
2.884521917165097307e+02 6.521830340156415133e-05 7.102085507402371434e-01
2.884553566255202099e+02 6.583491827135226106e-05 2.308699394905949731e+01
2.884954881631943522e+02 2.767679530159755331e-08 7.215010632954149683e-02
2.884956027538262902e+02 7.110287091241850724e-08 4.955533197751283980e-01
2.884960845992296754e+02 1.085846532890103691e-08 1.047463126445569506e-02
2.884969023199938079e+02 2.502260635246524224e-11 6.510756914774078674e-04
2.885011949300129572e+02 1.525149188350802569e-05 1.842836653419877280e+01
2.885027525238731982e+02 1.543889498965361979e-05 2.062241627294037372e+01
2.885951537638101172e+02 2.145203808239244127e-08 1.900268041351735882e-01
2.885996062358191239e+02 2.180213211667578549e-07 1.403866547647241170e+00
2.886050772680367800e+02 2.832415432048853737e-06 9.861769713885865096e-01
2.886457092195337850e+02 2.281346375844040908e-05 9.505844620887790697e+00
2.886466280478423982e+02 4.989621322057859621e-04 1.706470495196488457e+02
2.886468396011604796e+02 4.844765873477841931e-04 1.110569317499851536e+02
2.886932721553588976e+02 8.839869559024633207e-04 8.568473712205914126e+02
2.886958943394411676e+02 8.447452780309741560e-04 1.727725181425870232e+03
2.887529603879273168e+02 5.123209488556000934e-06 6.479855419977910458e+01
2.887557566211495441e+02 2.081747251777387248e-06 4.027453370672977040e-01
2.887664515353636716e+02 3.343203305901040162e-08 7.242231458451906523e-01
2.887691158053889353e+02 1.525664379376211504e-07 3.288353017611634899e-01
2.887767477951976502e+02 9.604129666913749411e-08 1.060799002342041497e+00
2.887800180007092763e+02 2.705850031242480052e-11 7.877574710052155562e-04
2.888681149323235218e+02 6.978330915084366999e-07 1.089778836867356659e+00
2.888713420390598117e+02 5.825849650673736531e-09 1.960584007403197437e-03
2.888814258269428024e+02 4.840610583002763904e-07 3.225142495665725972e-01
2.888829602847433762e+02 1.176868698561681528e-08 1.305880641602582826e-01
2.888832690839823272e+02 1.643701930057683994e-09 1.250111255667690248e-02
2.888851502341755690e+02 8.133526254614382978e-09 1.765498184862851205e-01
2.890167572570828156e+02 6.296834323013035008e-03 2.014477620764411313e+03
2.890260239229857575e+02 6.232554595151518738e-03 2.916103610764670066e+03
2.890273426981486296e+02 2.597535566776467745e-08 3.397252613736492233e-01
2.890295874445691879e+02 7.483923961273811383e-03 6.968311635438975600e+02
2.890312597814859714e+02 2.317767989183541592e-04 4.242591866914369803e+01
2.890367941704065515e+02 7.262510768720266061e-03 1.303080786312916189e+03
2.890375432548066783e+02 1.097364080437508446e-05 1.047086939733769873e+00
2.890380104137902890e+02 1.653282056813021754e-07 2.978724937504350634e-01
2.891807311300054266e+02 9.790389465323010860e-09 2.501061138201510770e-01
2.891823492289781257e+02 2.038407027925892577e-06 1.272307587648455751e+00
2.891831519542413957e+02 1.009846383146896419e-08 3.243286672705861795e-01
2.891920590654289072e+02 1.336405351716483801e-11 2.185734200534594188e-04
2.891984994252741217e+02 1.610114664245315248e-08 3.676563688930857277e-01
2.892054302932143628e+02 1.364848263965766315e-06 9.516514249575549478e-01
2.892077062030449497e+02 4.117561272766017940e-06 1.409371531437717096e+00
2.892084335074396790e+02 4.977641024058719726e-11 3.066584486033270291e-04
2.892263151686287301e+02 8.222668176307627362e-07 6.361909117712764683e+00
2.892301156426835860e+02 1.356839311205067425e-07 2.045546873518512943e+00
2.892335982652809889e+02 8.627967816924675327e-07 3.587793366794931771e+00
2.892348481381304737e+02 1.016650930034651843e-09 5.835701329431619566e-03
2.892377392788384327e+02 1.346959681656216164e-07 2.942926808883815082e-01
2.892712006809651939e+02 9.865593152484138789e-04 5.103603305054994621e+02
2.892761213672483791e+02 8.561197856904091295e-04 3.008987076824161591e+02
2.893284554609582528e+02 5.795600556233321266e-05 5.764469424400435855e+02
2.893375496346361615e+02 5.867548036621133661e-05 7.410386731650297634e+02
2.894658967890356962e+02 2.256907775107043070e-05 2.930434716999854459e+02
2.894659250572592555e+02 2.058320349186068689e-05 3.954669074185537738e+02
2.896648168161836452e+02 2.460780101950203695e-05 2.813133864881053796e+02
2.896729249905921506e+02 2.410949846758289313e-05 1.371779960920110284e+02
2.897074786369134358e+02 1.044738421344937996e-04 9.450709452363555556e+02
2.897094125064916170e+02 1.079574658715214917e-04 1.298797108848334574e+03
2.897153625517740920e+02 1.118622155065878429e-03 1.231482450058435234e+03
2.909304011437145050e+02 1.259715192415044939e-09 1.398022811438681505e-02
2.911945996658657236e+02 2.402082789605966996e-09 1.144969256086875858e-02
2.911946069286265697e+02 2.104439637129841134e-09 1.333533617971840828e-02
2.911948495622858104e+02 1.018848781923301627e-09 1.931000920843635102e-02
2.912094916936488289e+02 2.038765397803293019e-03 9.685419094060671341e+01
2.912874921501582435e+02 2.355677448949868144e-04 9.943190005642981077e+02
2.912880357056031357e+02 2.415271816608942877e-04 1.974815475092768111e+03
2.913264339634857834e+02 1.091335103759198702e-11 6.240585005439458716e-05
2.913264344483333161e+02 8.676528478358646834e-12 4.157617701355394630e-09
2.913264520270195135e+02 2.910192832798381497e-12 1.069391886923832114e-04
2.913264692824273538e+02 1.198816094602979986e-11 2.829037580890653028e-04
2.913264721355410529e+02 1.294880118680834392e-11 3.632889350660532010e-04
2.913264919556882546e+02 3.124480065708713635e-13 3.793267652350882113e-08
2.913289941824530160e+02 5.367859829919415835e-10 1.579343310989454871e-03
2.913290058050228595e+02 4.160560084001557865e-10 1.640026166016948176e-03
2.913290354443105343e+02 1.114262803488853901e-10 6.914701055742171389e-04
2.913290575228098191e+02 2.984409117804511455e-11 7.348010187404394175e-04
2.913732200160899879e+02 4.861728731596890629e-10 2.837757954676662590e-03
2.913732502239861901e+02 3.814652205160203228e-10 1.034676582713442392e-07
2.913732697829837548e+02 7.835436465178327581e-10 9.644257862174321350e-03
2.913734668905903504e+02 5.998368791521824358e-13 6.282310004987572282e-07
2.913752068760816769e+02 1.496365355478114573e-08 2.578697073642297610e-01
2.913753578045555628e+02 1.033417917610369605e-08 3.282329957798086340e-01
2.913971466851741638e+02 1.978159454261968233e-09 4.778480545515575995e-02
2.913971825363584003e+02 1.170782159706268702e-10 3.134852649926527781e-04
2.913972890582513742e+02 5.750626306527657503e-11 2.322397767368496407e-04
2.913972996087570095e+02 6.142956753965491387e-13 4.802903782883527953e-06
2.914441379871698814e+02 3.949609678145123860e-06 2.669087171166422578e+01
2.914445096419686365e+02 3.778375149551648485e-06 2.942599260941158690e+01
2.914517353422127712e+02 2.318485968462906182e-04 6.740740415093912929e+01
2.914519185004978112e+02 2.316496942094426479e-04 4.483935121499574450e+01
2.919030335530593447e+02 8.370466370758818846e-04 4.883257926525167932e+03
2.919032072145684538e+02 8.318703091667064122e-04 9.636215983554095146e+03
2.924841950090398086e+02 4.135389589854745508e-03 2.665982470006930453e+04
2.924847212644662591e+02 4.107226946734173108e-03 3.998621075372312771e+04
2.925356266510418664e+02 5.777346023748073647e-04 1.822459830291115745e-01
2.925394851560643019e+02 5.790719639611931072e-04 7.073720189935906433e+01
2.927478148686434452e+02 3.012148815093016168e-03 1.062605493380677945e+04
2.927659357303520551e+02 1.778034644085935668e-09 1.637391451168408382e-02
2.928195024690721198e+02 2.073980868766303696e-03 4.195751207986461668e+04
2.928209970797523169e+02 2.073024462678159808e-03 3.140793411777920483e+04
2.928891405528292466e+02 6.159037358924998248e-04 1.304764021479804187e-03
2.928895381046307307e+02 6.158703675601807752e-04 1.421592330442320862e-01
2.929220705508068932e+02 1.374326749473738646e-03 3.738667954336555113e+02
2.929274363566361785e+02 6.536613319523930246e-04 6.571757589482568619e+03
2.929275602669405885e+02 6.536708947847017035e-04 8.207484680670057060e+03
2.929416723180426061e+02 6.057704424498694352e-04 8.992487228797844956e-02
2.929429967164891764e+02 6.033760115534388471e-04 9.445962102831277463e+00
2.929492750011307294e+02 9.131233113186027279e-09 1.286852975361096538e-02
2.929492837444662996e+02 3.302576680114671304e-09 5.080374670526426398e-03
2.929495072105344207e+02 2.396140637890733226e-06 6.151757416225935547e-04
2.930064417662575806e+02 1.405711548487397129e-04 1.234136961109256390e+03
2.930064628107230646e+02 1.368522824278783087e-04 6.170480906085759898e+02
2.930255715864337276e+02 5.280194492147899454e-11 1.198596805928827746e-06
2.930255808760106220e+02 7.274048741922158615e-11 1.692902346751140857e-03
2.930256216481900537e+02 7.863190847803906950e-11 1.411269180076836841e-03
2.930256321949053699e+02 7.619722804404697513e-11 1.456007236990487829e-03
2.930257438986079137e+02 2.584174338586603884e-11 8.908048604239716050e-05
